queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6789171176,1,1,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,2,0,0,0,0,1,1,0,0,1,1,1,2,0,5,9,2,2,2,0,0,4,0,4,7,7,8,5,5,8,6,6,7,6,57,0,77,51,10,69,1,81,66,14,0,68,0,0,0,0,48,0,0,0,2565,3450,4294,2756,1881,2879,3520,3266,2610,2036,1,1,0,0,0,0,13,11
420,KR_6787377435,1,0,1,0,0,4,4,2,2,5,1,2,1,0,7,2,0,1,1,1,0,2,0,1,0,0,2,2,0,4,4,10,23,13,11,38,15,10,5,5,10,8,7,8,6,6,7,6,8,6,5,71,6,70,84,5,46,2,77,60,7,0,56,0,0,0,0,56,0,0,0,3539,3772,2988,6179,3310,2588,3140,3331,3012,2048,7,1,0,0,0,0,20,14
420,KR_6772936111,1,0,1,0,0,0,0,0,0,5,4,0,0,1,2,2,0,0,1,2,1,0,1,0,1,2,0,1,1,2,1,1,4,3,5,10,0,3,0,0,10,8,6,8,6,6,8,6,8,6,6,66,0,77,77,16,69,1,83,68,20,0,60,0,0,0,0,49,0,0,0,2808,3034,3369,3843,3016,2770,2805,3394,3404,2562,4,3,0,0,0,0,16,29
420,KR_6786462631,1,0,0,0,0,1,1,0,0,5,7,0,5,1,1,0,0,1,2,0,1,0,1,2,0,1,2,2,1,2,0,10,0,1,5,7,0,6,4,0,2,8,6,8,6,5,7,6,8,7,5,61,3,81,76,2,72,0,76,81,9,0,48,0,0,0,0,45,0,0,0,3048,4168,3307,3359,2679,2800,3146,3688,3059,2513,3,6,0,0,0,0,36,19
420,KR_6769134474,1,-1,0,0,5,0,0,0,0,3,5,2,0,1,0,1,2,2,0,0,1,1,1,1,1,1,2,0,1,1,0,0,5,0,2,3,0,3,1,2,1,8,6,7,6,6,7,6,8,6,6,68,4,64,76,12,53,4,69,75,14,0,51,0,0,0,0,47,0,0,0,3683,2879,3154,3236,2307,2994,3569,2901,3078,2383,2,2,0,0,0,0,15,17
420,KR_6788154346,1,0,0,0,0,0,0,0,0,0,3,0,1,0,3,7,1,2,0,1,1,1,2,0,1,1,0,3,0,4,4,0,11,0,28,14,0,2,0,12,7,7,5,8,6,6,8,5,8,6,5,52,0,84,11,40,54,1,61,67,14,0,39,0,0,0,0,44,0,0,0,2467,3016,3073,4349,4622,2890,3328,2664,3337,2423,2,4,0,0,0,0,12,11
420,KR_6778264362,-1,-1,0,0,6,0,0,0,0,5,2,2,1,2,2,0,0,0,4,3,0,0,1,3,1,2,2,2,1,1,1,5,5,1,1,6,0,3,1,2,13,8,6,8,6,5,7,6,8,6,6,65,1,79,66,16,60,1,72,74,15,0,51,0,0,0,0,48,0,0,0,3422,3131,3930,3351,2115,2507,2747,4387,4060,2485,6,5,0,0,0,0,21,17
420,KR_6767063260,1,1,0,0,6,1,1,0,0,4,3,2,1,1,0,5,0,2,1,2,0,0,1,1,2,1,2,2,1,3,1,0,11,2,10,1,0,5,3,3,14,8,6,8,7,4,8,6,7,6,5,78,1,71,56,5,50,5,63,61,14,0,48,0,0,0,0,46,0,0,0,3767,3255,3216,2950,3767,2497,3372,3037,3648,2383,5,6,0,0,0,0,18,18
420,KR_6775199259,1,0,0,0,0,0,0,0,0,5,4,1,3,0,0,1,0,1,3,2,0,0,2,2,2,0,1,1,1,1,1,0,5,3,0,8,0,15,0,5,11,8,6,7,6,6,7,6,8,6,6,61,2,60,66,8,60,0,45,72,14,0,56,0,0,0,0,52,0,0,0,3163,3947,3096,2867,2997,2518,4043,3336,3707,2292,4,3,0,0,0,0,18,16
420,KR_6769187232,1,0,0,0,0,0,0,0,0,3,2,0,2,0,5,0,0,3,1,2,0,0,2,3,0,1,1,1,1,2,2,5,13,10,3,14,0,9,11,6,14,8,6,7,6,5,7,6,7,6,5,70,1,62,58,11,73,2,67,66,11,0,44,0,0,0,0,52,0,0,0,2944,3922,2812,4585,2120,2838,3852,3574,3511,2120,3,2,0,0,0,0,14,16
420,KR_6785762483,1,0,0,0,0,0,0,0,0,2,4,1,2,0,2,2,0,1,0,0,1,0,0,0,2,0,2,1,0,1,3,5,7,0,7,15,0,0,0,7,5,7,6,7,5,5,7,6,8,6,5,47,7,73,54,2,52,3,81,51,9,0,44,0,0,0,0,48,0,0,0,3031,3603,2780,3306,2918,2642,2852,3022,2773,2483,2,1,0,0,0,0,15,21
420,KR_6787743453,-1,0,-1,0,0,0,0,0,0,4,1,1,3,0,3,2,2,0,0,1,0,2,0,1,0,0,3,3,0,1,2,2,19,5,1,10,0,0,0,0,0,6,6,6,8,6,6,6,8,6,5,40,4,60,78,14,36,9,70,70,14,0,44,0,0,0,4,44,0,0,0,2465,4252,2756,3845,2936,2926,2626,2875,3133,1983,2,1,0,0,0,0,33,185
420,KR_6782605722,-1,0,0,0,0,0,0,0,0,5,5,1,0,4,3,1,0,3,1,2,2,2,1,2,2,1,1,2,1,3,2,10,0,4,8,12,7,4,9,5,3,6,7,8,6,6,7,5,7,7,5,7,60,73,66,16,61,7,57,69,14,48,0,0,0,0,0,40,0,0,0,3613,2603,4239,4184,2574,2892,3610,3143,3723,2744,3,6,0,0,0,0,18,21
